time,response_time_p95,response_time,worker_number,request_rate,CPU0User%,CPU0Idle%,CPU0Total%,CPU1User%,CPU1Idle%,CPU1Total%,[DSK:sda]Reads,[DSK:sda]RMerge,[DSK:sda]RKBytes,[DSK:sda]WaitR,[DSK:sda]Writes,[DSK:sda]WMerge,[DSK:sda]WKBytes,[DSK:sda]WaitW,[DSK:sda]Request,[DSK:sda]QueLen,[DSK:sda]Wait,[DSK:sda]SvcTim,[DSK:sda]Util,[NUMA:0]Used,[NUMA:0]Free,[NUMA:0]Slab,[NUMA:0]Mapped,[NUMA:0]Anon,[NUMA:0]AnonH,[NUMA:0]Inactive,[NUMA:0]Hits,[TCPD]InReceives,[TCPD]InDelivers,[TCPD]OutRequests,[TCPD]InSegs,[TCPD]OutSegs
19:57:2,289.71545,253.4675,1,0.2,10.1,85.9,11.3,0.0,5.2,0.7,5.1,912117.2,92594.8,86677.2,58510.8,692752.8,0.0,46912.4,100.0,0.0,0.0,3.6,0.0,0.0,0.0,0.0,0.0,3.6,3.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19:57:3,246.1806,233.23940000000002,1,0.5,18.3,72.8,21.8,0.0,51.6,0.4,9.4,908586.4,96125.6,85830.8,54979.2,696051.6,0.0,39202.0,100.0,0.0,0.0,6.1,0.0,0.0,0.0,0.0,0.0,6.1,5.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19:57:4,1743.4665,1153.4069545454547,1,4.4,91.6,5.7,94.1,0.0,6.0,0.8,1.4,911920.8,92791.2,86158.0,55769.6,695470.0,0.0,36036.0,100.0,0.0,0.0,27.6,0.0,0.0,0.0,0.0,0.0,27.6,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19:57:5,1095.3085999999998,680.6314678899084,2,10.9,93.0,4.9,95.1,0.0,40.0,0.5,8.1,921655.2,83056.8,80280.0,49658.8,688896.4,0.0,56466.8,100.0,0.0,0.0,35.9,0.0,0.0,0.0,0.0,0.0,35.9,35.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19:58:0,1620.40445,952.3930304878055,3,16.4,95.8,0.6,99.3,0.0,43.0,0.7,18.9,934202.4,70509.6,79684.8,45631.2,749086.8,0.0,38467.6,100.0,0.0,0.0,35.1,0.0,0.0,0.0,0.0,0.0,35.1,34.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19:58:1,1312.3075000000001,629.8128349514566,4,20.6,74.5,23.2,76.7,0.0,5.2,1.4,3.7,922061.2,82650.8,82711.2,53095.2,669206.0,0.0,74053.6,100.0,0.0,0.0,24.6,0.0,0.0,0.0,0.0,0.0,24.6,24.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19:58:2,335.36905,196.33664400000006,5,25.0,74.0,23.4,76.0,0.0,5.2,1.1,4.9,912860.4,91851.6,82591.6,54190.8,691935.2,0.0,41783.6,100.0,0.0,0.0,25.3,0.0,0.0,0.0,0.0,0.0,25.3,24.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20:00:2,359.6755499999999,253.39615454545458,4,11.0,2.5,93.2,3.8,0.0,2.8,1.0,5.3,892886.0,111826.0,80808.4,48425.2,694542.4,0.0,32274.4,100.0,0.0,0.0,1.9,0.0,0.0,0.0,0.0,0.0,1.9,1.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20:00:3,230.5728,220.01699999999997,4,0.3,6.4,85.0,9.0,0.0,6.0,0.8,9.9,898647.6,106064.4,81101.6,48610.8,697249.6,0.0,32367.2,100.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,2.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20:00:4,238.50725,220.58466666666666,4,0.6,1.2,98.4,1.4,0.0,6.4,0.8,0.2,899813.2,104898.8,81395.6,48152.8,694899.2,0.0,28283.6,100.0,0.0,0.0,1.1,0.0,0.0,0.0,0.0,0.0,1.1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20:00:5,442.33924999999994,254.220125,4,4.0,21.1,75.8,24.1,0.0,14.4,0.9,0.5,901918.4,102793.6,81479.2,48967.6,696636.4,0.0,28148.0,100.0,0.0,0.0,8.2,0.0,0.0,0.0,0.0,0.0,8.2,8.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20:01:0,228.29439999999997,182.71630508474576,4,11.8,14.1,84.0,15.8,0.0,86.4,0.9,0.4,902186.4,102525.6,81485.6,49107.2,697023.2,0.0,28090.4,100.0,0.0,0.0,5.4,0.0,0.0,0.0,0.0,0.0,5.4,5.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20:01:1,266.2235999999999,186.28244242424253,3,16.5,83.5,15.4,84.6,0.0,37.2,0.8,0.2,902888.0,101824.0,81507.6,48913.6,697108.0,0.0,28200.8,100.0,0.0,0.0,29.9,0.0,0.0,0.0,0.0,0.0,29.9,29.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20:01:2,2448.6594999999984,1083.220231292517,2,14.7,97.0,1.1,98.9,0.0,10.4,0.8,0.3,905817.6,98894.4,81791.6,49461.2,699096.4,0.0,28286.4,100.0,0.0,0.0,41.4,0.0,0.0,0.0,0.0,0.0,41.4,38.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20:01:3,5390.774199999999,2905.1045986394547,3,14.7,97.7,0.9,99.1,0.0,97.6,0.9,0.4,908805.2,95906.8,81913.2,49580.8,700675.6,0.0,28476.8,100.0,0.0,0.0,32.6,0.0,0.0,0.0,0.0,0.0,32.6,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20:01:4,3504.7003999999993,2125.9786908212554,4,20.7,96.5,0.9,99.1,0.0,7.6,0.8,0.2,910346.4,94365.6,81982.4,49644.4,701846.8,0.0,28463.6,100.0,0.0,0.0,33.1,0.0,0.0,0.0,0.0,0.0,33.1,33.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20:01:5,2637.5356999999995,1733.9797868217047,5,25.8,96.4,0.9,99.1,0.0,10.4,0.8,0.2,908646.0,96066.0,82020.8,49232.4,700225.2,0.0,28450.4,100.0,0.0,0.0,32.6,0.0,0.0,0.0,0.0,0.0,32.6,32.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20:02:0,2010.3052499999994,1398.0653083832342,6,33.4,95.5,2.4,97.6,0.0,6.4,1.0,6.6,928179.6,76532.4,82004.8,49157.6,675495.6,0.0,60145.2,100.0,0.0,0.0,44.6,0.0,0.0,0.0,0.0,0.0,44.6,40.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20:02:1,1679.9008,984.6898222811676,7,37.7,79.6,18.1,81.9,0.0,4.4,0.2,0.2,903592.4,101119.6,83249.6,57742.0,672585.6,0.0,44608.0,100.0,0.0,0.0,37.3,0.0,0.0,0.0,0.0,0.0,37.3,33.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20:02:2,449.9947999999996,225.33250000000004,7,36.4,94.8,3.4,96.6,0.0,63.6,1.3,1.1,904658.0,100054.0,83256.0,57260.0,673005.2,0.0,44606.0,100.0,0.0,0.0,43.1,0.0,0.0,0.0,0.0,0.0,43.1,38.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20:02:3,239.15255,177.00063271604944,7,32.4,91.7,6.7,93.3,0.0,9.2,0.5,0.4,904845.2,99866.8,83227.2,57616.0,673334.0,0.0,44619.2,100.0,0.0,0.0,40.9,0.0,0.0,0.0,0.0,0.0,40.9,36.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20:02:4,216.57620000000003,164.44768771929807,6,28.5,89.3,9.0,91.0,0.0,11.2,0.7,0.3,904350.0,100362.0,83272.0,57418.0,672517.2,0.0,44839.6,100.0,0.0,0.0,40.2,0.0,0.0,0.0,0.0,0.0,40.2,36.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20:02:5,218.7876,169.11508835341374,5,24.9,89.2,9.0,91.0,0.0,93.6,1.3,0.6,903922.8,100789.2,83300.4,57738.0,672008.4,0.0,44842.4,100.0,0.0,0.0,39.6,0.0,0.0,0.0,0.0,0.0,39.6,36.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20:03:0,252.59414999999996,175.20822596153832,4,20.8,93.2,4.9,95.1,0.0,6.4,0.8,0.2,907499.6,97212.4,83358.0,57437.2,675741.6,0.0,44859.2,100.0,0.0,0.0,41.8,0.0,0.0,0.0,0.0,0.0,41.8,38.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20:03:1,255.01829999999998,178.14372352941177,3,17.0,91.4,7.2,92.8,0.0,8.4,0.9,0.3,907770.8,96941.2,83396.0,57729.6,675746.4,0.0,44879.6,100.0,0.0,0.0,40.9,0.0,0.0,0.0,0.0,0.0,40.9,37.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20:03:2,445.02975,298.2817769230769,2,13.0,96.3,1.7,98.3,0.0,13.6,0.6,0.3,905064.4,99647.6,83514.0,57508.0,672896.8,0.0,44877.2,100.0,0.0,0.0,44.6,0.0,0.0,0.0,0.0,0.0,44.6,41.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20:03:3,277.3767999999997,170.1696666666667,2,9.3,74.2,24.4,75.5,0.0,100.8,0.5,0.3,905444.4,99267.6,83540.0,57519.2,673114.4,0.0,44880.8,100.0,0.0,0.0,32.2,0.0,0.0,0.0,0.0,0.0,32.2,30.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20:03:4,245.20969999999994,162.23466666666667,1,5.4,80.7,17.3,82.6,0.0,12.4,0.6,0.3,905188.0,99524.0,83572.4,57882.4,673205.2,0.0,44886.4,100.0,0.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,36.0,33.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20:03:5,278.73459999999994,190.64121739130442,1,2.3,43.3,55.6,44.3,0.0,7.6,0.7,0.3,910672.8,94039.2,83598.0,58208.4,678301.2,0.0,44952.8,100.0,0.0,0.0,17.9,0.0,0.0,0.0,0.0,0.0,17.9,16.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20:04:0,278.5955,174.37698039215687,1,5.1,85.9,12.4,87.5,0.0,13.6,1.1,0.2,904776.4,99935.6,83618.4,57658.8,670384.8,0.0,44955.2,100.0,0.0,0.0,36.4,0.0,0.0,0.0,0.0,0.0,36.4,33.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20:04:1,2022.8131999999998,958.1915733333334,1,7.5,96.2,1.0,99.0,0.0,101.6,1.1,1.6,906349.2,98362.8,83789.6,57513.2,674708.8,0.0,45070.0,100.0,0.0,0.0,49.3,0.0,0.0,0.0,0.0,0.0,49.3,43.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20:04:2,4198.132199999999,2437.6268691588784,2,10.7,97.0,0.7,99.3,0.0,8.8,1.0,5.2,899633.6,105078.4,81864.0,55923.6,679717.6,0.0,42968.0,100.0,0.0,0.0,41.4,0.0,0.0,0.0,0.0,0.0,41.4,38.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20:04:3,4012.87525,2276.5000405405403,3,14.8,96.8,0.8,99.2,0.0,7.6,1.2,4.9,905093.6,99618.4,82665.6,56064.4,680503.2,0.0,45260.8,100.0,0.0,0.0,41.6,0.0,0.0,0.0,0.0,0.0,41.6,37.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20:04:4,2356.9696999999996,1064.507980295567,4,20.3,97.2,0.7,99.3,0.0,18.0,1.1,0.2,902224.0,102488.0,82692.0,55750.0,677368.0,0.0,45402.8,100.0,0.0,0.0,39.2,0.0,0.0,0.0,0.0,0.0,39.2,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20:04:5,307.21835,207.93572131147542,5,24.4,96.6,1.7,98.3,0.0,105.2,1.0,0.3,899021.6,105690.4,82627.6,55773.6,674220.8,0.0,45381.6,100.0,0.0,0.0,42.7,0.0,0.0,0.0,0.0,0.0,42.7,39.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20:05:0,363.0662,223.60859566787005,5,27.7,98.0,0.8,99.2,0.0,8.0,0.8,0.2,899920.8,104791.2,82672.8,55779.2,675121.2,0.0,45384.0,100.0,0.0,0.0,43.9,0.0,0.0,0.0,0.0,0.0,43.9,40.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20:05:1,559.2251999999999,364.69802912621316,5,30.9,98.1,0.3,99.7,0.0,85.5,0.8,0.4,900787.2,103924.8,83245.2,56162.8,675490.0,0.0,45415.2,100.0,0.0,0.0,44.4,0.0,0.0,0.0,0.0,0.0,44.4,40.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20:05:2,1596.4927,943.6392817337459,5,32.3,96.9,1.0,99.0,0.0,8.8,1.1,0.3,903007.6,101704.4,83273.2,55923.6,677115.2,0.0,45492.0,100.0,0.0,0.0,43.5,0.0,0.0,0.0,0.0,0.0,43.5,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20:05:3,2039.6596,1401.768402332362,6,34.3,96.8,1.0,99.0,0.0,6.0,0.8,0.2,903455.2,101256.8,83288.0,55928.8,677561.2,0.0,45495.2,100.0,0.0,0.0,37.7,0.0,0.0,0.0,0.0,0.0,37.7,36.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20:05:4,1499.4821999999997,650.8354357541899,7,35.8,96.3,2.1,97.9,0.0,6.0,0.8,0.3,901678.4,103033.6,83273.6,55979.2,675872.0,0.0,45543.6,100.0,0.0,0.0,37.7,0.0,0.0,0.0,0.0,0.0,37.7,36.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20:05:5,218.26420000000002,167.88548307692318,7,32.5,92.4,6.4,93.6,0.0,105.2,0.9,0.3,902065.2,102646.8,83275.2,56048.8,676846.4,0.0,45544.0,100.0,0.0,0.0,37.3,0.0,0.0,0.0,0.0,0.0,37.3,35.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20:06:0,220.84525000000002,168.95980069930076,6,28.6,92.1,6.8,93.2,0.0,6.0,1.4,0.3,899559.2,105152.8,83348.0,56064.8,673716.0,0.0,45546.4,100.0,0.0,0.0,35.8,0.0,0.0,0.0,0.0,0.0,35.8,34.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20:06:1,232.01039999999986,172.28711428571427,5,24.5,90.9,7.8,92.2,0.0,83.2,1.3,0.5,899942.4,104769.6,83357.6,56076.8,673942.0,0.0,45568.4,100.0,0.0,0.0,38.1,0.0,0.0,0.0,0.0,0.0,38.1,35.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20:06:2,226.97259999999997,167.9041207729469,4,20.7,88.8,9.8,90.2,0.0,6.0,0.8,0.2,899934.4,104777.6,83392.0,56088.8,673970.0,0.0,45564.0,100.0,0.0,0.0,34.7,0.0,0.0,0.0,0.0,0.0,34.7,33.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20:06:3,283.32265,185.1470892857143,3,16.8,95.2,3.3,96.7,0.0,6.0,0.8,0.3,900213.6,104498.4,83374.4,56155.2,674027.2,0.0,45685.6,100.0,0.0,0.0,38.3,0.0,0.0,0.0,0.0,0.0,38.3,36.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20:06:4,314.5429,235.48336153846154,2,13.0,97.6,1.0,99.0,0.0,8.0,0.9,0.2,902146.4,102565.6,83374.0,56170.0,676487.2,0.0,45688.8,100.0,0.0,0.0,40.5,0.0,0.0,0.0,0.0,0.0,40.5,38.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20:06:5,276.48105,171.142902173913,2,9.2,76.2,22.4,77.4,0.0,108.0,0.6,0.5,903804.8,100907.2,83411.2,56232.8,677539.2,0.0,45684.0,100.0,0.0,0.0,30.9,0.0,0.0,0.0,0.0,0.0,30.9,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20:07:0,264.4795999999999,171.20869230769227,1,5.2,79.6,19.3,80.7,0.0,6.0,2.3,0.6,899596.4,105115.6,83450.0,56235.6,673600.0,0.0,45686.0,100.0,0.0,0.0,30.2,0.0,0.0,0.0,0.0,0.0,30.2,29.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20:07:1,236.68329999999997,183.79173913043482,1,2.3,40.4,58.3,41.6,0.0,8.0,0.7,0.3,902188.8,102523.2,83510.4,56958.4,675762.4,0.0,45475.2,100.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,15.0,14.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20:07:2,287.1869,188.83897999999996,1,5.0,83.9,14.5,85.4,0.0,102.4,0.7,0.6,906575.6,98136.4,83512.0,57278.8,680184.4,0.0,43387.2,100.0,0.0,0.0,30.1,0.0,0.0,0.0,0.0,0.0,30.1,29.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20:07:3,2683.13925,1325.2679736842103,1,7.6,96.5,1.1,98.9,0.0,4.0,1.0,0.3,907632.8,97079.2,83637.6,57146.4,680739.2,0.0,43491.2,100.0,0.0,0.0,44.8,0.0,0.0,0.0,0.0,0.0,44.8,40.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20:07:4,5832.922999999998,2836.3672127659574,2,9.4,97.1,0.6,99.4,0.0,6.0,1.0,1.9,906518.4,98193.6,82252.8,53962.8,688577.2,0.0,43006.8,100.0,0.0,0.0,35.5,0.0,0.0,0.0,0.0,0.0,35.5,34.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20:07:5,4671.166349999998,2343.1762323943663,3,14.2,96.8,0.8,99.2,0.0,8.8,1.0,0.8,902972.8,101739.2,82072.8,53574.0,686070.4,0.0,42644.4,100.0,0.0,0.0,35.2,0.0,0.0,0.0,0.0,0.0,35.2,34.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20:08:0,2785.1724999999983,1405.0389802955665,4,20.3,96.7,0.8,99.2,0.0,103.6,0.9,0.5,906126.8,98585.2,82192.8,53796.8,688971.6,0.0,42824.0,100.0,0.0,0.0,34.5,0.0,0.0,0.0,0.0,0.0,34.5,34.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20:08:1,825.7005499999999,302.7837438016531,5,24.2,96.9,1.8,98.2,0.0,6.4,1.0,0.4,905453.6,99258.4,83100.4,53136.0,687542.4,0.0,42834.4,100.0,0.0,0.0,38.2,0.0,0.0,0.0,0.0,0.0,38.2,36.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20:08:2,306.76185000000004,202.9453035714287,5,28.0,99.0,0.0,100.0,0.0,6.0,0.8,0.2,906112.0,98600.0,83122.4,53016.8,688115.2,0.0,42819.2,100.0,0.0,0.0,38.9,0.0,0.0,0.0,0.0,0.0,38.9,37.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20:08:3,493.4665,307.7649745222931,5,31.4,98.4,0.1,99.9,0.0,10.0,1.0,0.3,906176.8,98535.2,83125.6,53035.2,688072.0,0.0,42843.6,100.0,0.0,0.0,41.4,0.0,0.0,0.0,0.0,0.0,41.4,39.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20:08:4,1299.1386,748.604657142857,5,31.5,97.7,0.7,99.3,0.0,102.0,3.6,0.8,906208.8,98503.2,83169.2,53051.6,687632.8,0.0,43048.0,100.0,0.0,0.0,37.5,0.0,0.0,0.0,0.0,0.0,37.5,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20:08:5,1849.1997999999999,1316.208680672268,6,35.7,97.1,1.1,98.9,0.0,6.0,1.0,0.3,906674.0,98038.0,83233.6,53063.6,687922.0,0.0,43047.2,100.0,0.0,0.0,37.7,0.0,0.0,0.0,0.0,0.0,37.7,36.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20:09:0,1419.418,654.1940692520773,7,36.1,95.4,2.6,97.4,0.0,10.0,0.8,0.2,906337.2,98374.8,83184.0,53067.2,687776.4,0.0,43045.2,100.0,0.0,0.0,36.7,0.0,0.0,0.0,0.0,0.0,36.7,35.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20:09:1,217.52374999999995,164.2939814814815,7,32.4,90.7,7.9,92.1,0.0,13.2,1.0,0.2,906911.2,97800.8,83178.0,53108.8,688304.4,0.0,43048.0,100.0,0.0,0.0,38.1,0.0,0.0,0.0,0.0,0.0,38.1,36.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20:09:2,212.753,160.61162283737013,6,28.9,88.8,10.4,89.6,0.0,98.0,0.9,0.3,906183.6,98528.4,83207.2,53179.6,687694.0,0.0,43042.4,100.0,0.0,0.0,35.1,0.0,0.0,0.0,0.0,0.0,35.1,33.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20:09:3,218.5664,168.07105737704921,5,24.4,87.5,10.9,88.9,0.0,10.0,1.2,1.2,907255.6,97456.4,83305.2,53545.2,688482.8,0.0,42890.8,100.0,0.0,0.0,35.1,0.0,0.0,0.0,0.0,0.0,35.1,33.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20:09:4,224.28974999999994,166.05800000000002,4,20.8,83.5,14.8,85.0,0.0,10.0,1.0,1.2,907829.2,96882.8,83340.8,53566.0,688750.8,0.0,41562.0,100.0,0.0,0.0,30.7,0.0,0.0,0.0,0.0,0.0,30.7,29.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20:09:5,226.13039999999995,159.89175147928995,3,16.9,82.0,16.9,83.0,0.0,12.8,0.5,0.4,907615.2,97096.8,83304.8,53276.8,688440.8,0.0,41558.0,100.0,0.0,0.0,33.0,0.0,0.0,0.0,0.0,0.0,33.0,31.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20:10:0,291.74,196.7511221374046,2,13.1,96.1,2.3,97.7,0.0,101.6,0.7,0.3,906978.8,97733.2,83330.8,53283.6,687849.6,0.0,41560.0,100.0,0.0,0.0,38.4,0.0,0.0,0.0,0.0,0.0,38.4,37.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20:10:1,1486.7712,799.5710259740259,1,7.7,97.7,0.9,99.1,0.0,6.4,0.8,0.3,907560.8,97151.2,83370.8,53342.8,688094.4,0.0,41588.0,100.0,0.0,0.0,38.6,0.0,0.0,0.0,0.0,0.0,38.6,36.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20:10:2,1878.2987499999995,536.0091346153847,2,5.2,78.2,20.3,79.7,0.0,7.2,0.8,0.3,908174.0,96538.0,83404.8,53419.6,688644.0,0.0,41627.2,100.0,0.0,0.0,27.7,0.0,0.0,0.0,0.0,0.0,27.7,27.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20:10:3,270.18175,204.43949999999992,3,2.2,45.9,53.1,46.8,0.0,16.4,0.9,0.2,908292.8,96419.2,83433.6,53839.6,688766.8,0.0,41628.8,100.0,0.0,0.0,13.9,0.0,0.0,0.0,0.0,0.0,13.9,13.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20:10:4,244.418,173.76647058823525,3,5.1,74.7,23.4,76.6,0.0,101.2,1.0,0.3,909016.0,95696.0,83515.2,54185.6,689475.2,0.0,41632.8,100.0,0.0,0.0,27.6,0.0,0.0,0.0,0.0,0.0,27.6,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20:10:5,207.84175,164.81553488372094,2,8.6,77.3,20.8,79.1,0.0,6.0,0.9,0.3,909089.6,95622.4,83527.2,54222.0,689496.8,0.0,41643.6,100.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,29.0,28.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20:11:0,5476.451,1957.7592916666665,1,9.6,96.5,0.9,99.0,0.0,10.8,2.1,4.5,910503.2,94208.8,83688.4,53884.4,692137.2,0.0,41044.8,100.0,0.0,0.0,43.7,0.0,0.0,0.0,0.0,0.0,43.7,39.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20:11:1,9448.5804,4195.690145161291,2,6.2,96.2,0.4,99.5,0.0,100.4,0.9,12.0,908098.4,96613.6,82780.4,51925.6,699999.2,0.0,37776.0,100.0,0.0,0.0,26.5,0.0,0.0,0.0,0.0,0.0,26.5,28.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20:11:2,4948.511899999998,2663.6424285714284,3,14.0,96.5,0.8,99.2,0.0,10.4,1.1,5.8,911462.0,93250.0,83052.0,51306.8,701273.2,0.0,36659.6,100.0,0.0,0.0,33.7,0.0,0.0,0.0,0.0,0.0,33.7,34.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20:11:3,3143.6288999999997,2021.9500676328507,4,20.7,96.7,0.9,99.1,0.0,7.2,0.8,0.3,911364.4,93347.6,83021.2,50755.2,701126.8,0.0,33000.8,100.0,0.0,0.0,33.4,0.0,0.0,0.0,0.0,0.0,33.4,33.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20:11:4,2348.4909,1423.0421740740733,5,27.0,97.0,0.9,99.1,0.0,8.8,0.9,0.2,911516.8,93195.2,83032.0,50766.0,701218.8,0.0,32964.8,100.0,0.0,0.0,33.6,0.0,0.0,0.0,0.0,0.0,33.6,33.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20:11:5,1251.2872499999999,515.9706107594931,6,31.6,96.3,2.1,97.9,0.0,110.8,1.3,0.4,908731.6,95980.4,82972.0,49850.0,698820.0,0.0,32916.0,100.0,0.0,0.0,35.7,0.0,0.0,0.0,0.0,0.0,35.7,35.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20:12:0,257.0,176.43382584269654,7,35.6,91.3,8.2,91.8,0.0,6.0,0.8,0.3,907859.2,96852.8,82902.4,49883.6,697890.0,0.0,33012.0,100.0,0.0,0.0,33.0,0.0,0.0,0.0,0.0,0.0,33.0,31.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20:12:1,297.8958,221.63418251928022,6,38.9,98.6,0.0,100.0,0.0,6.4,0.7,0.2,908515.2,96196.8,83346.0,49887.6,697990.0,0.0,32968.0,100.0,0.0,0.0,42.6,0.0,0.0,0.0,0.0,0.0,42.6,40.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20:12:2,289.76399999999995,189.71750137741057,6,36.3,96.2,2.6,97.4,0.0,88.6,0.8,1.6,909240.8,95471.2,83374.4,49960.4,698649.2,0.0,32984.4,100.0,0.0,0.0,37.4,0.0,0.0,0.0,0.0,0.0,37.4,36.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20:12:3,304.66125,237.6244718750002,5,32.0,98.4,0.3,99.7,0.0,53.3,0.7,2.0,909400.0,95312.0,83422.4,50052.8,698572.8,0.0,32968.0,100.0,0.0,0.0,39.5,0.0,0.0,0.0,0.0,0.0,39.5,37.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20:12:4,304.43925,201.65358802816905,5,28.4,90.0,8.5,91.0,0.0,7.2,0.8,1.1,910472.8,94239.2,83434.8,50820.4,698642.0,0.0,33047.6,100.0,0.0,0.0,34.2,0.0,0.0,0.0,0.0,0.0,34.2,33.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20:12:5,218.83,164.58198780487797,5,24.6,86.2,12.3,87.6,0.0,90.4,0.2,0.6,910293.2,94418.8,83445.2,51231.6,697984.8,0.0,33088.0,100.0,0.0,0.0,35.2,0.0,0.0,0.0,0.0,0.0,35.2,34.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20:13:0,209.29619999999997,163.70922488038272,4,20.9,83.3,15.3,84.7,0.0,6.0,0.8,0.2,910304.4,94407.6,83445.6,51263.6,698014.8,0.0,33068.0,100.0,0.0,0.0,33.3,0.0,0.0,0.0,0.0,0.0,33.3,31.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
